Id,SalePrice
1572,138523.4782261632
1573,223438.14242934104
1574,118058.78782450048
1575,218076.22244615457
1576,255989.62216715165
1577,181734.19321881307
1578,140790.64802292286
1579,137584.75854018534
1580,199988.62144509974
1581,156267.920450248
1582,129691.5648448781
1583,316242.8306381156
1584,226042.31829788617
1585,148147.27150819867
1586,83329.50332456965
1587,107275.78374687432
1588,136768.06707775468
1589,105725.39623248632
1590,144653.27437721062
1591,87931.40956867533
1592,121145.60441532893
1593,134972.26874271355
1594,122112.41969588857
1595,96331.6846529365
1596,200285.23888224963
1597,158990.17981019834
1598,202026.90631012377
1599,190793.41927404545
1600,186710.72296064717
1601,67867.27349248431
1602,110219.17437478638
1603,87596.10488442073
1604,252975.50690389893
1605,264670.86369404773
1606,183571.28009838122
1607,183013.446796686
1608,227526.91147960493
1609,181696.46476840816
1610,153380.48737707516
1611,145837.54263048933
1612,163223.43075755445
1613,170079.82935631368
1614,134716.45746616062
1615,102169.25483820391
1616,85939.00237936396
1617,104107.17746222569
1618,122533.26422569071
1619,150115.25093726735
1620,161507.7764400224
1621,135073.13334245046
1622,132283.86749345693
1623,267214.64855896827
1624,204314.82932338447
1625,111949.52252509656
1626,179906.74965872327
1627,186479.97970037756
1628,277470.7442768947
1629,188839.0921775794
1630,323550.85298461164
1631,213427.69348247605
1632,228397.00834256905
1633,185365.94682303828
1634,191377.35700938813
1635,181002.8444182539
1636,162690.0335726884
1637,189568.9530275448
1638,212718.09206781935
1639,193621.64899949974
1640,264908.17250543035
1641,181487.31573693978
1642,219815.3830543626
1643,222998.16535887055
1644,228220.21637778875
1645,236151.85721554593
1646,169363.57694040338
1647,166086.13767814022
1648,129633.62234262073
1649,137275.67143089813
1650,121303.84370672122
1651,124702.87901250571
1652,121196.06175859617
1653,127278.55445794074
1654,161270.15880837606
1655,155098.34879424
1656,156066.7843397988
1657,162534.83771150024
1658,158771.7907956536
1659,135070.87323074773
1660,145247.06494393785
1661,447068.3520179397
1662,349630.6676504705
1663,337356.5252746762
1664,518800.0194600816
1665,292698.4870733938
1666,302774.15211236366
1667,346622.17606182594
1668,316864.41635721235
1669,286508.19873605797
1670,319154.5997379049
1671,247377.40516630473
1672,416099.81239174417
1673,297508.9494197458
1674,250006.65266735005
1675,184313.40074815092
1676,187549.63318200194
1677,215088.98684831755
1678,437808.86758469796
1679,338516.64433614974
1680,290969.01210628875
1681,240626.15943671874
1682,289701.34847095085
1683,195538.3767472996
1684,196807.7970337007
1685,177041.0904940457
1686,183256.92500925195
1687,182131.67066088723
1688,199635.0849290946
1689,202615.6160579678
1690,208847.26528630455
1691,199439.3009173016
1692,267392.06692058226
1693,177019.49799594024
1694,187207.88914840578
1695,181588.76527599272
1696,275808.3714915114
1697,190679.1444625386
1698,353497.15890069527
1699,313267.5416320859
1700,230831.8552263388
1701,260493.6142552194
1702,249559.83944804943
1703,263760.42692836904
1704,278342.6392935152
1705,228357.7581394538
1706,410874.57257377
1707,191011.89316168788
1708,197494.57914780104
1709,274224.808833593
1710,214859.43785988755
1711,268277.4576246656
1712,250491.86055186793
1713,263560.73310312413
1714,213672.89296395166
1715,195444.79384025792
1716,186866.8220556209
1717,186650.6082255608
1718,132781.8992633644
1719,200852.71756137357
1720,237499.62038197886
1721,177180.67164745036
1722,124734.75136322834
1723,158695.50584746298
1724,207212.39331986068
1725,226705.01838331437
1726,183153.3657311673
1727,156687.115306381
1728,188774.73056746362
1729,168282.88888914025
1730,171394.19937316663
1731,123871.96881129022
1732,124823.48970622571
1733,106062.05494917567
1734,115766.61191098673
1735,136830.18405819638
1736,112907.54816058806
1737,348578.5295743705
1738,246989.02818317013
1739,282671.1941703913
1740,200831.86644151938
1741,180064.2333660373
1742,165086.09506398617
1743,183679.75215272934
1744,296520.8316806277
1745,195946.06359593602
1746,211028.21298649264
1747,220674.66762677798
1748,230424.5314916207
1749,149512.7754926686
1750,135403.23768478626
1751,263128.8002704917
1752,111155.15071305374
1753,147620.88289335783
1754,214082.4768936905
1755,157096.08932376033
1756,126702.57163479358
1757,113083.55801352122
1758,139313.78718705825
1759,168149.7930884232
1760,168692.69853762406
1761,159338.13773125628
1762,162836.22666380808
1763,175753.6728644485
1764,109617.96192579865
1765,165388.5199616908
1766,194775.82167509
1767,248348.5546683781
1768,134921.9569057094
1769,175906.6092827882
1770,159397.01605300867
1771,113411.2702955406
1772,121994.34114314329
1773,121712.66570913198
1774,135029.97443484783
1775,137181.72156909303
1776,121764.11848680102
1777,105210.46232776846
1778,136527.18789393408
1779,110126.41235451767
1780,184903.38909972136
1781,117704.81676771477
1782,82071.85064619477
1783,140213.287904835
1784,101499.3846478178
1785,113784.13955451496
1786,134395.90908133003
1787,167360.24155030868
1788,65651.46016450188
1789,105556.5697398124
1790,72235.92809843608
1791,201175.78163500395
1792,159874.6753908135
1793,141749.7146229698
1794,171154.0203073347
1795,124406.06480055941
1796,122392.96331567399
1797,129290.14560021118
1798,113411.15314914232
1799,110896.75092442679
1800,115510.07215207019
1801,120444.44116419261
1802,152994.08107304943
1803,150821.55030545418
1804,140506.64796934128
1805,141371.99070665322
1806,137133.03750755268
1807,142079.4433840002
1808,126920.27736876697
1809,114639.74767571354
1810,140201.34817652986
1811,90515.83446162108
1812,90746.95128935712
1813,122352.81390139849
1814,94793.59070148473
1815,62541.73428277684
1816,103200.63962411851
1817,97919.6722589702
1818,135531.38486181232
1819,129764.62661308599
1820,68750.05112220265
1821,116420.60546092638
1822,151214.87593977636
1823,58101.70144623759
1824,128966.6117505022
1825,133093.28643221085
1826,94656.77231704828
1827,104593.99949237422
1828,126525.57772344303
1829,141333.8693974529
1830,141212.99156858757
1831,167392.412468666
1832,88351.40360046182
1833,137720.17283138848
1834,123265.37383673206
1835,133274.79640698424
1836,119638.21461016228
1837,92365.14472208652
1838,132252.57687462305
1839,106546.81310017603
1840,150924.0571883673
1841,129349.36277991277
1842,96402.99835120859
1843,128223.36788020295
1844,136291.09092674853
1845,137646.3285892488
1846,147315.81601425575
1847,151731.94784570378
1848,55241.3434511593
1849,111986.2901198001
1850,113040.20366694918
1851,142229.01503789035
1852,127426.4434529042
1853,129639.90235180534
1854,176354.14939194112
1855,155127.7459546668
1856,229545.59170600583
1857,133475.56252044605
1858,138026.37747357128
1859,127508.96077182797
1860,151849.961614804
1861,126954.25039606271
1862,348238.14116045344
1863,345463.5149579473
1864,345489.6270522012
1865,307274.9957270477
1866,317255.08378302224
1867,241941.10432747792
1868,284506.47287344135
1869,209167.4273110149
1870,230868.7292783809
1871,246387.17622995604
1872,175494.56079018538
1873,222050.25215483873
1874,147405.3069091406
1875,198294.12325953774
1876,198393.16221598667
1877,206679.29179863745
1878,209496.7754856313
1879,114321.53366084913
1880,141962.47222571506
1881,236680.10241326407
1882,247602.3353479585
1883,185304.52441850334
1884,196997.19449812835
1885,233628.90230490136
1886,268210.8518605088
1887,220186.09717570376
1888,289260.5631170216
1889,171463.0561589432
1890,118858.89792394738
1891,153477.56577252617
1892,94546.85240395549
1893,122098.95833078747
1894,120925.67427117871
1895,129983.46891345689
1896,120857.82383961204
1897,112488.64669759157
1898,123944.56774017635
1899,147818.24936566543
1900,149037.58925480826
1901,148130.33547994238
1902,121209.83820318818
1903,204175.79399010882
1904,128446.381248817
1905,188842.02930744702
1906,157922.64569979382
1907,186447.23728222135
1908,141573.89924746775
1909,159966.4591227933
1910,147645.55844963162
1911,206626.4963402759
1912,326686.4345529956
1913,150677.97363040358
1914,81181.87442287893
1915,245026.47638652145
1916,62821.763022720996
1917,258377.3229849437
1918,146557.1701025414
1919,199833.30708019264
1920,165104.02049254085
1921,356656.48412744247
1922,287204.99863679975
1923,229797.00819217722
1924,235943.82598007037
1925,212326.94821868348
1926,339532.32019531034
1927,127192.29205212496
1928,154463.93915326247
1929,122723.2931894354
1930,132217.73495624666
1931,148604.18822541065
1932,137318.36848886777
1933,157775.79344628908
1934,180178.56345785887
1935,172975.1444659201
1936,175436.7873823544
1937,183452.88657868726
1938,168094.88570215282
1939,233194.1186461611
1940,191317.43558272618
1941,179902.10958021297
1942,180144.22203176343
1943,204476.16859479557
1944,302993.9572471867
1945,324338.4411023257
1946,141363.31457200547
1947,276334.8218171183
1948,166421.27613127427
1949,236427.97565368938
1950,201389.21378263077
1951,253931.325558803
1952,214125.8922056897
1953,167553.33893225054
1954,207069.67747150912
1955,134677.10499860527
1956,342940.25708109385
1957,160989.28062892312
1958,301047.5938545427
1959,138744.00170663526
1960,102979.55616150028
1961,123199.33710661653
1962,115692.05037025697
1963,125965.66384436317
1964,118504.40568209035
1965,159469.78886656242
1966,155023.00226722684
1967,263795.5587861063
1968,383697.22951375484
1969,331147.40848174813
1970,389698.82742595667
1971,471907.8381701757
1972,344968.31826222414
1973,271057.0746620381
1974,304608.62116669794
1975,482075.17305008054
1976,271916.3601617106
1977,332616.5851349364
1978,324924.6458975587
1979,310687.8614379123
1980,195593.93912730055
1981,309337.4153739564
1982,225207.0675236439
1983,209488.52707865692
1984,179657.58053293053
1985,242327.61929686996
1986,242188.40720632733
1987,184869.48322161246
1988,180957.7398439999
1989,200369.51305037222
1990,216945.56392603353
1991,224665.97572044737
1992,213424.54653960466
1993,184203.32858138654
1994,231189.3630208455
1995,193619.09558405375
1996,244447.96133373116
1997,301807.2983446756
1998,286602.72501837305
1999,267259.93397646636
2000,312729.03084806417
2001,267874.9584260945
2002,247868.1729343327
2003,264318.387036999
2004,273785.1775192861
2005,220449.69734708525
2006,207756.057284751
2007,257605.4022779392
2008,196968.2997676408
2009,189651.56501691678
2010,197131.51356051673
2011,143192.71510873514
2012,177559.62685391735
2013,162971.1277399401
2014,172969.46684031858
2015,185086.8527150633
2016,183525.14449826494
2017,187541.66350523895
2018,121689.9622926353
2019,141960.82503621318
2020,113886.48183405212
2021,103716.23715931588
2022,178011.1209214402
2023,138234.86023808364
2024,263168.9288334238
2025,346870.6172334875
2026,173911.49818294554
2027,160967.8233034576
2028,167801.64409983665
2029,171884.02524116312
2030,258868.12184471628
2031,236740.45866352326
2032,240105.040278427
2033,250597.48861754927
2034,178478.9724454867
2035,214479.7140246674
2036,217571.0638859344
2037,219308.66616009668
2038,315307.51016885607
2039,206375.9551738657
2040,293000.4430047981
2041,300255.43645552674
2042,205385.85685901408
2043,178203.1451306649
2044,189758.61128593484
2045,213537.88437788858
2046,143897.42395235246
2047,138284.14051445443
2048,144571.84609849742
2049,146783.01753275233
2050,172935.8135457602
2051,106603.99251230186
2052,132128.2557178728
2053,141993.2735206568
2054,91420.63183684004
2055,145068.8905702097
2056,151634.3038412371
2057,106178.99433846034
2058,207798.10244379015
2059,128323.73295397517
2060,172967.08605346252
2061,178099.26133896824
2062,115569.142513195
2063,108315.59516295872
2064,129161.68491861
2065,112883.15922397483
2066,168035.9216803512
2067,122768.08800358065
2068,143563.34309567243
2069,86562.75259801195
2070,110461.08941494444
2071,96514.5282741096
2072,140418.24731134516
2073,138234.46173305184
2074,186565.60371167262
2075,138553.18658661933
2076,124451.28789387822
2077,132904.26171679152
2078,111107.78001700492
2079,134618.3945869186
2080,127064.81806490055
2081,118226.45247580664
2082,125112.4952506074
2083,134242.95393221854
2084,106644.471442932
2085,112169.05978472794
2086,148200.3602800844
2087,134876.704771811
2088,101254.12564733604
2089,84314.19462199185
2090,128906.70300693095
2091,93564.4163745085
2092,131534.52451337356
2093,110982.68355264472
2094,118856.96820324833
2095,142224.44138952103
2096,91056.46544354629
2097,99508.08860877756
2098,138757.7489284578
2099,65159.71092467626
2100,78890.02735610252
2101,115878.85838884118
2102,138865.8618752578
2103,98737.48391389371
2104,132325.50718360394
2105,122348.82864408214
2106,64110.91965722976
2107,198522.21266810514
2108,117307.36849023776
2109,107881.82475885286
2110,122874.75200452452
2111,157882.40930771726
2112,121194.16016496393
2113,119337.90758714512
2114,129519.37200363285
2115,149231.29060027256
2116,123352.63538760545
2117,139656.701599421
2118,112444.78563724794
2119,116357.24143470971
2120,119877.5597757209
2121,92034.00640642601
2122,97524.16588801239
2123,101819.82850439785
2124,167258.73963890108
2125,127897.06536072848
2126,133665.47592632464
2127,156964.63425460187
2128,126762.84744969364
2129,109625.88669941123
2130,132101.75152731466
2131,170142.3742561675
2132,118817.75594323124
2133,130343.19835785081
2134,127997.04425591588
2135,112250.26217570619
2136,66679.89137345806
2137,115126.7674362213
2138,139550.01832585863
2139,158631.84236609048
2140,139811.36710320518
2141,166658.91702782977
2142,113605.87491412635
2143,141290.99640839803
2144,113303.75030849148
2145,142681.53692624907
2146,165843.37362625144
2147,153319.12501674786
2148,148607.5254662185
2149,149938.42015575652
2150,228884.43244892583
2151,121207.62683224452
2152,148883.01083757592
2153,175381.82539140593
2154,105268.15805126603
2155,148979.58579533568
2156,244049.55424574425
2157,236216.1527769643
2158,223614.6465101564
2159,212458.56446970458
2160,185476.41138087123
2161,254906.86016631883
2162,406667.6545040347
2163,344400.57161070907
2164,249198.24678998857
2165,190768.25926850375
2166,156529.94091186544
2167,207851.97924689058
2168,182949.44716730056
2169,182812.77865656716
2170,207767.37191661718
2171,145995.03879160938
2172,139651.59515264438
2173,177539.00838542345
2174,225610.4598309591
2175,305293.6117299577
2176,283248.4646561458
2177,233485.43237961578
2178,218476.6903391506
2179,145705.5800708773
2180,226037.73923571035
2181,189205.38886720611
2182,225177.83641373448
2183,187049.95676984004
2184,123970.87163863663
2185,125497.28758754315
2186,158840.69307105706
2187,167922.18273824552
2188,166523.70703731806
2189,315215.2033693349
2190,81486.44485450107
2191,81625.223073623
2192,88621.31534536397
2193,106089.05100198748
2194,117488.25499215387
2195,95970.16853548122
2196,102307.99377558986
2197,110447.9384251934
2198,160323.08396331684
2199,196828.53381804843
2200,132282.05046055815
2201,129559.24068045846
2202,198892.2260037738
2203,116849.3565257451
2204,143731.34651475766
2205,103831.25607993528
2206,129472.25109442473
2207,191540.4798876751
2208,260915.4539011736
2209,181928.8309810275
2210,141650.52004024552
2211,131533.06390458
2212,129511.90664512577
2213,102651.95709670444
2214,134149.64387926215
2215,106488.69299151111
2216,132674.94179413895
2217,70636.58689181351
2218,89717.91100199167
2219,92561.23560571708
2220,86265.97288215246
2221,245026.47638652145
2222,233378.26178836334
2223,267223.8403992106
2224,226958.67682490687
2225,127908.35370661104
2226,178173.2912608826
2227,212349.054669067
2228,258723.3748611668
2229,236189.48810403456
2230,149709.37315787692
2231,202175.51483680244
2232,187721.42046485087
2233,173366.5374277013
2234,240621.67944052664
2235,199386.30523131302
2236,260628.0365618147
2237,305280.4994753835
2238,227345.336984103
2239,119344.52193957128
2240,162356.28643255768
2241,143552.00182592426
2242,131872.6855863969
2243,142365.59629701005
2244,117582.26866966847
2245,108665.18428571892
2246,134013.51962065272
2247,146838.78516404447
2248,123640.182498936
2249,122092.82312507583
2250,132809.35252034487
2251,96766.33413051568
2252,182519.5873998904
2253,164906.23575388506
2254,177891.89086939493
2255,201153.34531661758
2256,174940.92926098168
2257,209266.93279325747
2258,169121.841508935
2259,180678.083673599
2260,161066.00134766643
2261,194340.5220654293
2262,195017.31878697826
2263,331378.5090116472
2264,475601.05508177093
2265,178883.66441801024
2266,262725.9464821375
2267,306024.52553036454
2268,390232.1463023516
2269,161965.54872438384
2270,199199.13587397072
2271,222198.83801726918
2272,216457.25484757152
2273,164995.6175848353
2274,178350.78864209662
2275,158749.40584350112
2276,188950.3285467373
2277,199597.4345588442
2278,157948.97549351485
2279,113804.10753511089
2280,107488.1666334213
2281,172091.17226961625
2282,183535.56265291283
2283,127523.57142391363
2284,125463.52766380756
2285,153604.98786796504
2286,121134.27994557076
2287,316849.9051148466
2288,256180.35784990297
2289,325789.88865356444
2290,384105.49275533203
2291,303685.5159222328
2292,415723.44253847987
2293,414758.92342078855
2294,354733.9268372186
2295,432418.1577733392
2296,258067.35425390134
2297,295017.4247975563
2298,298463.45649508556
2299,344120.43999697425
2300,299275.14650418714
2301,271653.69941689825
2302,239962.35409172653
2303,243577.83522053223
2304,242993.78383666938
2305,183295.01290864166
2306,183892.85776467266
2307,194815.8210183705
2308,223999.37713689945
2309,265215.7804811783
2310,208295.623600441
2311,210582.2200906484
2312,177059.53027948772
2313,176779.71330318737
2314,175909.679257878
2315,178674.8504222386
2316,204972.70485166297
2317,185806.9404088744
2318,168389.52953019858
2319,184645.5726933872
2320,190547.9535136177
2321,262773.3102701496
2322,190570.13180545144
2323,184361.8598870825
2324,201769.48160031583
2325,210594.06498495318
2326,186526.61915358
2327,208605.53327732912
2328,218304.0299923838
2329,194427.00209025823
2330,189940.58378265405
2331,336059.9921316495
2332,369487.04207136604
2333,321392.87598457595
2334,246922.06079826519
2335,266675.12615024537
2336,288519.38882794935
2337,193205.13637792208
2338,266995.0613842765
2339,230355.92667736713
2340,350823.2129528578
2341,221881.68871886368
2342,234589.26687631692
2343,224893.15058758674
2344,224827.03522885064
2345,241953.38127528297
2346,201675.79023862674
2347,185092.66231978755
2348,222669.75611089225
2349,164006.942290666
2350,275375.1543751079
2351,225290.09722194867
2352,248185.71546881605
2353,242948.28361270833
2354,134598.66702320456
2355,144731.9738915066
2356,151879.17211097328
2357,195241.6060829991
2358,177739.17077064104
2359,142129.9471490235
2360,118825.61305754863
2361,147201.03130174708
2362,257007.9343640783
2363,133184.10449517425
2364,180355.2426447623
2365,228413.5946219871
2366,196613.1699942713
2367,218354.87653573853
2368,203015.6725182435
2369,211513.16978780116
2370,178571.6215314809
2371,156969.6440744087
2372,180338.34244941294
2373,281770.53853235644
2374,295195.15713998594
2375,236595.10347812145
2376,281384.6564255645
2377,319956.35298721294
2378,156290.41178059793
2379,214038.12997417114
2380,153342.13836766695
2381,166546.17251022547
2382,232640.45792523198
2383,211472.12232693113
2384,246192.69732866873
2385,175783.58609373204
2386,129789.3818555833
2387,128522.3961909889
2388,113939.36783645651
2389,122489.41801300546
2390,138031.49441647314
2391,135541.98437492113
2392,113605.97055119416
2393,171006.39579370883
2394,136975.88100990036
2395,207893.28967505743
2396,140056.443572979
2397,216816.02615129497
2398,131782.84091398798
2399,64144.44343662703
2400,72029.75713902304
2401,123490.8022137552
2402,129963.38228378913
2403,147032.7051993177
2404,146233.12702291692
2405,160388.22408123736
2406,136029.96334731928
2407,120075.76792015518
2408,149201.38779796526
2409,117152.19424609876
2410,190245.32810792964
2411,109713.30733155478
2412,140265.27581764592
2413,117050.37335863148
2414,144770.84198327851
2415,130739.39851085815
2416,126783.76060658408
2417,129850.61263266628
2418,136066.0836587903
2419,109385.41735995773
2420,120487.56876420301
2421,134426.18748437392
2422,104775.64376153551
2423,104030.18685140104
2424,154188.2107050192
2425,198592.33103831104
2426,131053.37576993005
2427,114394.59310414483
2428,184012.9171268964
2429,114515.28985064781
2430,132223.79462685072
2431,105193.06938735844
2432,134073.04568265527
2433,133324.45039970538
2434,125883.25974782475
2435,140735.82447771216
2436,107203.47446796554
2437,104152.22669902856
2438,119465.55452559923
2439,115540.18667169864
2440,123705.43726478201
2441,103796.03775852543
2442,105709.13823707202
2443,136155.87558445462
2444,127018.99122581491
2445,86746.44554494004
2446,129358.8389111271
2447,196959.86590217528
2448,137071.90910119293
2449,112956.55966933047
2450,153025.0413793671
2451,124403.60678458768
2452,186408.99251449056
2453,94171.79384141964
2454,123246.66404205188
2455,129937.95326227206
2456,123603.79262912
2457,122427.00557278411
2458,126907.31903680453
2459,105491.9864059592
2460,142181.44890510855
2461,128576.25177961796
2462,127778.75184910743
2463,120021.44662192563
2464,167864.70658636402
2465,130215.75940172549
2466,110519.55547614083
2467,157078.47574937245
2468,90888.41216492155
2469,84281.15227740805
2470,198507.77692537353
2471,235879.45428496378
2472,147097.93966522993
2473,124182.56516433923
2474,79008.00543528816
2475,240694.9971312922
2476,112810.96940133585
2477,118041.97165655086
2478,154129.54515184462
2479,105060.13830815318
2480,156585.69005852749
2481,115117.1434797491
2482,136364.30367223258
2483,106858.39219182117
2484,125633.68273311031
2485,130237.59826608887
2486,138221.45249799563
2487,170418.41466905025
2488,171786.8494818099
2489,147501.5185144455
2490,146404.42753112057
2491,104076.26663426982
2492,186684.6009010927
2493,149612.40536225232
2494,146075.4060520864
2495,94154.91785179163
2496,240638.73024229083
2497,141387.41459746117
2498,103601.01303879992
2499,93862.4903741889
2500,128594.75124739572
2501,130847.92396369949
2502,143422.75292451272
2503,97739.12943448452
2504,179583.19474367352
2505,219754.7756751423
2506,258062.32698132083
2507,290415.1346323484
2508,258290.48060000257
2509,219705.24642367067
2510,226919.83374579868
2511,180683.67117605355
2512,197803.0549798976
2513,221167.27373497706
2514,254597.18282148967
2515,136187.62697023613
2516,178161.15405631057
2517,144714.75778388686
2518,145162.40367379837
2519,209823.50274287973
2520,211529.34033876096
2521,187873.71022180037
2522,222790.8286350444
2523,119353.54535977282
2524,138345.48235090036
2525,151740.40104582504
2526,127409.80817016038
2527,113207.58162481464
2528,125232.0345101191
2529,129232.8538674845
2530,129851.33848942588
2531,246623.13364494612
2532,222628.64933573775
2533,197331.7782724108
2534,226763.46645266857
2535,285696.8051716976
2536,240737.37669759305
2537,222784.58571836504
2538,183582.50007498477
2539,188191.90170420744
2540,177700.15391579078
2541,193751.7134001382
2542,153487.57111432223
2543,123294.3052382066
2544,114349.80135410634
2545,136424.43418082432
2546,136675.7935561625
2547,165328.96020758786
2548,157211.38367495083
2549,160273.79734879918
2550,1183173.8142175106
2551,153072.5180172414
2552,128250.90621933782
2553,73906.95166748182
2554,103942.54636146603
2555,129039.39071047268
2556,93105.3900921232
2557,109169.9193431823
2558,145535.31559291814
2559,108248.7555091258
2560,141953.1441241782
2561,146619.88377771486
2562,128419.63823688013
2563,137389.61712275163
2564,195264.29995703872
2565,133919.64931107406
2566,125311.90585961814
2567,119743.67051723808
2568,174059.6133812126
2569,188002.12193207743
2570,141387.76149085266
2571,160091.51908385695
2572,172057.8770987966
2573,205402.84677600302
2574,256309.7751920145
2575,131454.46556455173
2576,117107.94421730055
2577,117207.54601302865
2578,98587.11766777906
2579,65545.08874801452
2580,105697.74678831427
2581,125212.37876937745
2582,127154.4587595469
2583,255103.5731222686
2584,176756.77023527614
2585,183574.04760460975
2586,211086.02771547885
2587,208487.16525072296
2588,151604.01732291759
2589,158587.94460322097
2590,221665.15679507214
2591,237502.41361279946
2592,208897.72076024802
2593,228215.0980750439
2594,190852.94508109422
2595,196875.26410556532
2596,290481.4683903807
2597,181735.14099593475
2598,276381.06235986203
2599,336259.6849450833
2600,156379.56593457874
2601,150188.53478707778
2602,94103.24222732487
2603,99579.87271634217
2604,95567.47137839557
2605,92335.68791780675
2606,137119.30010255572
2607,226513.77011989013
2608,210361.04044458503
2609,173777.4073640057
2610,109350.02143743084
2611,111921.78452558634
2612,159396.56404260182
2613,132520.78465430264
2614,121214.93709605312
2615,150829.13363997193
2616,153966.2701265269
2617,170570.78249032318
2618,183797.1530041722
2619,211875.2828278392
2620,190388.10877920233
2621,176309.9815641181
2622,184759.6331442287
2623,236139.3158617911
2624,304316.9924408244
2625,282301.97178136616
2626,181025.9623573082
2627,177522.44468066609
2628,399957.46139589965
2629,436849.73114742234
2630,329790.001733773
2631,439867.86384481593
2632,364341.4105625111
2633,281044.4194954006
2634,387030.4485422858
2635,164309.47990304782
2636,199292.1812088497
2637,173124.75380003286
2638,241967.83514384506
2639,192455.64334146224
2640,157046.04981738553
2641,102670.30314645095
2642,181867.80530008333
2643,128687.25628500448
2644,142947.54467528066
2645,129727.3751874172
2646,113599.25218838052
2647,123632.3802573237
2648,153950.1885243049
2649,147703.70922775532
2650,159270.26085241567
2651,154454.72603410375
2652,384766.9929495963
2653,246288.51319646643
2654,232600.837728352
2655,346511.6211242938
2656,307430.11602714984
2657,308773.40893945383
2658,258083.61972951263
2659,288294.0033255559
2660,325082.5952846401
2661,309869.2752448612
2662,313642.0558832744
2663,297350.017329341
2664,261122.75402644783
2665,299329.9068049021
2666,269977.6080884977
2667,179218.90193580874
2668,187834.04679315092
2669,172586.95089517755
2670,278955.8676457203
2671,189390.35555721578
2672,205730.4898921283
2673,209385.05090056057
2674,221628.00866508947
2675,175017.82478692537
2676,198334.32841624648
2677,198826.25519939928
2678,257524.13904224528
2679,267955.0777896025
2680,275968.0234883621
2681,369163.8912811174
2682,301360.30105843715
2683,516352.5879754393
2684,302693.5502194437
2685,326748.8973918347
2686,243627.60828711357
2687,280135.75812819775
2688,218221.05910086227
2689,193896.58302470922
2690,417682.0925826568
2691,175957.34327782135
2692,132908.02821582803
2693,191214.41559658814
2694,136727.0012231489
2695,197833.61725888524
2696,188331.95184792936
2697,178513.15337088893
2698,200432.5588706326
2699,171622.0703157306
2700,153343.49289794962
2701,153706.62654582819
2702,118182.80779029068
2703,151286.5515077603
2704,143672.24569128436
2705,108572.59853258927
2706,112508.33471416928
2707,129341.45155828864
2708,119230.26228958034
2709,105100.13274834173
2710,122010.54513640878
2711,301857.10351736814
2712,352887.27910921146
2713,174579.08459574328
2714,160317.5987400293
2715,155980.13811198855
2716,156034.45537341424
2717,178369.51608523872
2718,218329.2914123269
2719,154058.60087406638
2720,200203.25971994823
2721,131082.15038233285
2722,161585.83457694837
2723,162445.19899338123
2724,123383.28524444514
2725,122699.8295030465
2726,137074.61837712605
2727,197844.93322148087
2728,178964.0433133865
2729,140886.1098248337
2730,136633.23278020762
2731,131784.97843046166
2732,119069.33648761337
2733,164160.9965840068
2734,142166.2419110455
